date,county,state,cases
2021-04-10,Lincoln,Oregon,1261
2021-04-11,Lincoln,Oregon,1268
2021-04-12,Lincoln,Oregon,1274
2021-04-13,Lincoln,Oregon,1282
2021-04-14,Lincoln,Oregon,1287
2021-04-15,Lincoln,Oregon,1292
2021-04-16,Lincoln,Oregon,1297
2021-04-17,Lincoln,Oregon,1298
2021-04-18,Lincoln,Oregon,1302
2021-04-19,Lincoln,Oregon,1305
2021-04-20,Lincoln,Oregon,1305
2021-04-21,Lincoln,Oregon,1305
2021-04-22,Lincoln,Oregon,1312
2021-04-23,Lincoln,Oregon,1317
2021-04-24,Lincoln,Oregon,1322
2021-04-25,Lincoln,Oregon,1328
2021-04-26,Lincoln,Oregon,1330
2021-04-27,Lincoln,Oregon,1333
2021-04-28,Lincoln,Oregon,1336
2021-04-29,Lincoln,Oregon,1338
2021-04-30,Lincoln,Oregon,1346
2021-05-01,Lincoln,Oregon,1355
2021-05-02,Lincoln,Oregon,1358
2021-05-03,Lincoln,Oregon,1362
2021-05-04,Lincoln,Oregon,1364
2021-05-05,Lincoln,Oregon,1365
2021-05-06,Lincoln,Oregon,1367
2021-05-07,Lincoln,Oregon,1367
2021-05-08,Lincoln,Oregon,1370
2021-05-09,Lincoln,Oregon,1371
2021-05-10,Lincoln,Oregon,1371
2021-05-11,Lincoln,Oregon,1371
2021-05-12,Lincoln,Oregon,1373
2021-05-13,Lincoln,Oregon,1379
2021-05-14,Lincoln,Oregon,1384
2021-05-15,Lincoln,Oregon,1385
2021-05-16,Lincoln,Oregon,1388
2021-05-17,Lincoln,Oregon,1389
2021-05-18,Lincoln,Oregon,1390
2021-05-19,Lincoln,Oregon,1391
2021-05-20,Lincoln,Oregon,1393
2021-05-21,Lincoln,Oregon,1394
2021-05-22,Lincoln,Oregon,1395
2021-05-23,Lincoln,Oregon,1395
2021-05-24,Lincoln,Oregon,1396
2021-05-25,Lincoln,Oregon,1396
