date,county,state,cases
2021-03-16,Hood River,Oregon,1074
2021-03-17,Hood River,Oregon,1074
2021-03-18,Hood River,Oregon,1074
2021-03-19,Hood River,Oregon,1074
2021-03-20,Hood River,Oregon,1075
2021-03-21,Hood River,Oregon,1076
2021-03-22,Hood River,Oregon,1076
2021-03-23,Hood River,Oregon,1078
2021-03-24,Hood River,Oregon,1079
2021-03-25,Hood River,Oregon,1080
2021-03-26,Hood River,Oregon,1081
2021-03-27,Hood River,Oregon,1084
2021-03-28,Hood River,Oregon,1084
2021-03-29,Hood River,Oregon,1084
2021-03-30,Hood River,Oregon,1084
2021-03-31,Hood River,Oregon,1084
2021-04-01,Hood River,Oregon,1084
2021-04-02,Hood River,Oregon,1084
2021-04-03,Hood River,Oregon,1085
2021-04-04,Hood River,Oregon,1085
2021-04-05,Hood River,Oregon,1086
2021-04-06,Hood River,Oregon,1088
2021-04-07,Hood River,Oregon,1089
2021-04-08,Hood River,Oregon,1094
2021-04-09,Hood River,Oregon,1095
2021-04-10,Hood River,Oregon,1099
2021-04-11,Hood River,Oregon,1099
2021-04-12,Hood River,Oregon,1099
2021-04-13,Hood River,Oregon,1107
2021-04-14,Hood River,Oregon,1115
2021-04-15,Hood River,Oregon,1121
2021-04-16,Hood River,Oregon,1124
2021-04-17,Hood River,Oregon,1124
2021-04-18,Hood River,Oregon,1125
2021-04-19,Hood River,Oregon,1127
2021-04-20,Hood River,Oregon,1130
2021-04-21,Hood River,Oregon,1135
2021-04-22,Hood River,Oregon,1140
2021-04-23,Hood River,Oregon,1145
2021-04-24,Hood River,Oregon,1146
2021-04-25,Hood River,Oregon,1148
2021-04-26,Hood River,Oregon,1149
2021-04-27,Hood River,Oregon,1150
2021-04-28,Hood River,Oregon,1152
2021-04-29,Hood River,Oregon,1157
2021-04-30,Hood River,Oregon,1158
2021-05-01,Hood River,Oregon,1160
2021-05-02,Hood River,Oregon,1166
2021-05-03,Hood River,Oregon,1167
2021-05-04,Hood River,Oregon,1167
2021-05-05,Hood River,Oregon,1172
2021-05-06,Hood River,Oregon,1174
2021-05-07,Hood River,Oregon,1178
2021-05-08,Hood River,Oregon,1179
2021-05-09,Hood River,Oregon,1181
2021-05-10,Hood River,Oregon,1183
2021-05-11,Hood River,Oregon,1184
2021-05-12,Hood River,Oregon,1186
2021-05-13,Hood River,Oregon,1187
2021-05-14,Hood River,Oregon,1193
2021-05-15,Hood River,Oregon,1196
2021-05-16,Hood River,Oregon,1196
2021-05-17,Hood River,Oregon,1196
2021-05-18,Hood River,Oregon,1196
2021-05-19,Hood River,Oregon,1195
2021-05-20,Hood River,Oregon,1196
2021-05-21,Hood River,Oregon,1197
2021-05-22,Hood River,Oregon,1199
2021-05-23,Hood River,Oregon,1199
2021-05-24,Hood River,Oregon,1199
2021-05-25,Hood River,Oregon,1199
